scenario                           , metric                                 , definition                                                                                                         , unit        , n , mean                , std                   , median              , q1                  , q3                  , min                 , max                 , method_note                                                                                                                                                                                                                                                                                                                        , builder_version    , input_fingerprint_sha256                                        , statistical_unit, aggregation_method
Prewarmed_4T                       , post_0_10_buffer_hit_pct               , Pooled PostgreSQL buffer-hit ratio during the first 10 execution seconds after the event.                          , %           , 10, 89.10744253166921   , 0.23555952630256533   , 89.13703064844998   , 89.08285142119747   , 89.17962166801827   , 88.53305524485522   , 89.48852952237684   , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end. PostgreSQL hit/read deltas are pooled within each run before scenario aggregation.                                                                                                                                            , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prewarmed_4T                       , post_buffer_hit_pct                    , Pooled PostgreSQL buffer hit ratio in the late post-event window.                                                  , %           , 10, 86.76762047141389   , 1.2027416257607249    , 87.45020478027737   , 86.16814287984718   , 87.49139900605292   , 84.3466650803408    , 87.58568817385678   , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end. The nominal 60-second window is retained even when the workload ends early; available reports are used and coverage is reported separately. PostgreSQL hit/read deltas are pooled within each run before scenario aggregation., 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prewarmed_4T                       , source_ycsb_total_operations           , Maximum cumulative source YCSB operation count.                                                                    , operations  , 10, 141469.2            , 3005.387229626159     , 141900.5            , 141601.5            , 142684.0            , 135061.0            , 145537.0            ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prewarmed_4T                       , destination_ycsb_total_operations      , Maximum cumulative destination YCSB operation count.                                                               , operations  , 10, 201942.3            , 2400.876601484457     , 202119.0            , 199786.25           , 203802.0            , 198855.0            , 205754.0            ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prewarmed_4T                       , source_shutdown_duration_s             , Source shutdown request to source powered off.                                                                     , s           , 10, 1.5667008920987429  , 0.02356982598281771   , 1.5668649510007526  , 1.5662455002475326  , 1.5671683574983035  , 1.516453570999147   , 1.6164343999989796  ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prewarmed_4T                       , destination_boot_to_postgres_s         , Destination boot start to PostgreSQL readiness.                                                                    , s           , 10, 12.133860842300052  , 1.2099705652850519    , 12.128683700000693  , 11.0143374520012    , 13.195677914751286  , 10.733145489997696  , 13.624727228001575  ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prewarmed_4T                       , destination_ready_to_benchmark_s       , Interval from destination PostgreSQL readiness to destination workload start.                                      , s           , 10, 0.2888215733008167  , 0.004338156929715482  , 0.2879248209974321  , 0.2855576302499685  , 0.2908330322497932  , 0.28375921200498055 , 0.2979058460041699  ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prewarmed_4T                       , control_plane_service_gap_s            , Source powerdown request to destination benchmark start.                                                           , s           , 10, 13.989419529398585  , 1.1990787517525912    , 13.989589255998013  , 12.881279764002102  , 15.012356047245703  , 12.584791802997643  , 15.476659209998616  ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prewarmed_4T                       , observed_service_gap_s                 , Guest-wall-clock gap between the last source and first destination YCSB reports.                                   , s           , 10, 15.2704             , 1.1562054988433308    , 15.29               , 14.270999999999999  , 16.3115             , 13.818              , 16.713              , Calculated from timestamps emitted inside different guests and therefore assumes sufficiently synchronized guest wall clocks.                                                                                                                                                                                                      , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , threads                                , Configured YCSB worker-thread count.                                                                               , threads     ,  9, 4.0                 , 0.0                   , 4.0                 , 4.0                 , 4.0                 , 4.0                 , 4.0                 ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , operation_count_configured             , Configured YCSB operation count.                                                                                   , operations  ,  9, 250000.0            , 0.0                   , 250000.0            , 250000.0            , 250000.0            , 250000.0            , 250000.0            ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , read_proportion                        , Configured YCSB read-operation proportion.                                                                         , proportion  ,  9, 0.0                 , 0.0                   , 0.0                 , 0.0                 , 0.0                 , 0.0                 , 0.0                 ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , update_proportion                      , Configured YCSB update-operation proportion.                                                                       , proportion  ,  9, 1.0                 , 0.0                   , 1.0                 , 1.0                 , 1.0                 , 1.0                 , 1.0                 ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , guest_memory_gib                       , Configured guest memory.                                                                                           , GiB         ,  9, 8.0                 , 0.0                   , 8.0                 , 8.0                 , 8.0                 , 8.0                 , 8.0                 ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , benchmark_runtime_host_s               , Host-side interval from benchmark start to benchmark end.                                                          , s           ,  9, 557.7738794608894   , 3.6395521191161015    , 558.4795892580005   , 555.6920953070075   , 559.4324365460052   , 550.9716638909958   , 564.0230738289974   ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , pre_throughput_ops_s                   , Mean throughput during the 20 s immediately before migration or relocation.                                        , operations/s,  9, 640.2443888888888   , 5.4417611681431985    , 640.75              , 635.3495            , 645.95              , 632.75              , 647.15              , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end.                                                                                                                                                                                                                               , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , post_0_10_throughput_ops_s             , "Mean throughput in the nominal (0, 10] s interval after completion/resumption."                                   , operations/s,  9, 516.8696172839506   , 178.5241854511173     , 648.0               , 318.0               , 662.4               , 288.0355555555555   , 682.8               , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end.                                                                                                                                                                                                                               , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , post_10_30_throughput_ops_s            , "Mean throughput in the nominal (10, 30] s interval after completion/resumption."                                  , operations/s,  9, 632.2599444444445   , 73.63649852079318     , 665.15              , 631.9069999999999   , 672.35              , 506.65              , 697.3               , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end.                                                                                                                                                                                                                               , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , post_30_90_throughput_ops_s            , "Mean of available throughput reports in the nominal (30, 90] s interval after completion/resumption."             , operations/s,  9, 625.4561851851853   , 44.90603522761943     , 608.5               , 587.4333333333333   , 675.5333333333333   , 581.35              , 685.2333333333333   , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end. The nominal 60-second window is retained even when the workload ends early; available reports are used and coverage is reported separately.                                                                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , pre_avg_latency_ms                     , Mean reported average latency in the pre-event window.                                                             , ms          ,  9, 6.760805111111112   , 0.16231678259401777   , 6.734530500000001   , 6.691909            , 6.8477464999999995  , 6.467116500000001   , 6.985974500000001   , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end.                                                                                                                                                                                                                               , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , pre_p99_latency_ms                     , Mean reported p99 latency in the pre-event window.                                                                 , ms          ,  9, 18.7222             , 0.3454203236637937    , 18.759400000000003  , 18.5038             , 18.987              , 18.2022             , 19.2258             , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end.                                                                                                                                                                                                                               , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , post_0_10_avg_latency_ms               , Mean reported average latency during the first 10 execution seconds after the event.                               , ms          ,  9, 11.717829419753086  , 6.957793130849108     , 6.127043            , 5.990878            , 19.27176777777778   , 5.812422000000001   , 20.712784999999997  , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end.                                                                                                                                                                                                                               , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , post_0_10_p99_latency_ms               , Mean reported p99 latency during the first 10 execution seconds after the event.                                   , ms          ,  9, 30.552846913580247  , 9.814798762742988     , 24.6726             , 23.3014             , 40.199              , 18.1726             , 42.643800000000006  , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end.                                                                                                                                                                                                                               , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , post_30_90_avg_latency_ms              , Mean reported average latency from 30 to 90 execution seconds after the event.                                     , ms          ,  9, 8.322267814814815   , 1.7376216405866085    , 8.918536166666668   , 6.354579833333334   , 9.813635333333334   , 6.077314333333334   , 10.102054499999998  , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end. The nominal 60-second window is retained even when the workload ends early; available reports are used and coverage is reported separately.                                                                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , post_30_90_p99_latency_ms              , Mean reported p99 latency from 30 to 90 execution seconds after the event.                                         , ms          ,  9, 21.01347407407407   , 1.9056843216616859    , 22.066333333333333  , 19.2742             , 22.5242             , 17.9198             , 22.7074             , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end. The nominal 60-second window is retained even when the workload ends early; available reports are used and coverage is reported separately.                                                                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , post_30_90_observed_samples            , "Number of one-second YCSB reports available in the nominal (30, 90] s interval."                                  , reports     ,  9, 60.0                , 0.0                   , 60.0                , 60.0                , 60.0                , 60.0                , 60.0                , The nominal 60-second window is retained even when the workload ends early; available reports are used and coverage is reported separately.                                                                                                                                                                                        , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , post_30_90_observed_duration_s         , "Duration represented by available one-second YCSB reports in the nominal (30, 90] s interval."                    , s           ,  9, 60.0                , 0.0                   , 60.0                , 60.0                , 60.0                , 60.0                , 60.0                , The nominal 60-second window is retained even when the workload ends early; available reports are used and coverage is reported separately.                                                                                                                                                                                        , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , pre_buffer_hit_pct                     , Pooled PostgreSQL buffer hit ratio in the pre-event window.                                                        , %           ,  9, 88.63845640842607   , 0.04410363009690831   , 88.65114206495907   , 88.6413704919043    , 88.65875398761494   , 88.54368628432047   , 88.69506486247293   , PostgreSQL hit/read deltas are pooled within each run before scenario aggregation.                                                                                                                                                                                                                                                 , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , post_0_10_buffer_hit_pct               , Pooled PostgreSQL buffer-hit ratio during the first 10 execution seconds after the event.                          , %           ,  9, 84.34700413383558   , 0.27109456696325546   , 84.42817875783687   , 84.05687835326296   , 84.5291714674767    , 83.95413657671354   , 84.62694681633567   , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end. PostgreSQL hit/read deltas are pooled within each run before scenario aggregation.                                                                                                                                            , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , post_buffer_hit_pct                    , Pooled PostgreSQL buffer hit ratio in the late post-event window.                                                  , %           ,  9, 87.58086815625919   , 0.08571976077026813   , 87.59587621813746   , 87.5323070007866    , 87.6700241305209    , 87.44913903801229   , 87.68176812635241   , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end. The nominal 60-second window is retained even when the workload ends early; available reports are used and coverage is reported separately. PostgreSQL hit/read deltas are pooled within each run before scenario aggregation., 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , source_ycsb_total_operations           , Maximum cumulative source YCSB operation count.                                                                    , operations  ,  9, 159059.22222222222  , 2329.8763259976795    , 158589.0            , 157781.0            , 159574.0            , 155786.0            , 163199.0            ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , destination_ycsb_total_operations      , Maximum cumulative destination YCSB operation count.                                                               , operations  ,  9, 250000.0            , 0.0                   , 250000.0            , 250000.0            , 250000.0            , 250000.0            , 250000.0            ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , observed_service_gap_s                 , Guest-wall-clock gap between the last source and first destination YCSB reports.                                   , s           ,  9, 5.520777777777777   , 0.8448785086889383    , 5.498               , 5.156               , 6.26                , 3.87                , 6.559               , Calculated from timestamps emitted inside different guests and therefore assumes sufficiently synchronized guest wall clocks.                                                                                                                                                                                                      , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , prepared_boot_throughput_ops_s         , Prepared scenario source throughput from destination boot until standby PostgreSQL readiness.                      , operations/s,  9, 653.1010064010063   , 12.150108276736598    , 653.0               , 648.3571428571429   , 664.1428571428571   , 633.0               , 666.1428571428571   , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end.                                                                                                                                                                                                                               , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , prepared_catchup_throughput_ops_s      , Prepared scenario source throughput from standby PostgreSQL readiness until lag threshold.                         , operations/s,  9, 296.1106574095171   , 8.56877199392397      , 295.5               , 291.95454545454544  , 300.22727272727275  , 282.7894736842105   , 307.8888888888889   , YCSB/pgstats rows are interval-end reports selected with elapsed_sec > start and elapsed_sec <= end.                                                                                                                                                                                                                               , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , prepared_boot_phase_duration_s         , Prepared scenario interval from destination boot to standby PostgreSQL readiness.                                  , s           ,  9, 13.855238730776668  , 1.408320949845728     , 14.023763846998918  , 13.216415647009853  , 14.989318250001816  , 11.69524396500492   , 15.615235830991878  ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , prepared_catchup_duration_s            , Prepared scenario interval from standby PostgreSQL readiness to lag threshold.                                     , s           ,  9, 22.59743598466755   , 2.9116366637549365    , 21.581830959999934  , 21.12730599600033   , 22.643757639001706  , 19.193443259006017  , 28.25427366400254   ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , prepared_preparation_duration_s        , Destination boot to prepared standby lag threshold.                                                                , s           ,  9, 36.45267471544422   , 3.3291992890964597    , 35.466347175999545  , 34.808679089997895  , 36.83569371599879   , 32.898454848997034  , 42.27803751100146   ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , prepared_lag_at_shutdown_mib           , Replication lag reported when standby_ready was emitted.                                                           , MiB         ,  9, 15.058478461371529  , 0.571304610280306     , 15.239356994628906  , 14.68389892578125   , 15.339302062988281  , 14.062400817871094  , 15.906684875488281  ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , prepared_shutdown_duration_s           , Source shutdown request to source powered off.                                                                     , s           ,  9, 1.7835464758876027  , 0.07925196003178037   , 1.7666022400007932  , 1.7168403700052295  , 1.8190513919980447  , 1.6665177039976982  , 1.9167675159987994  ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , prepared_replay_drain_s                , Standby replay-drain start to replay drained.                                                                      , s           ,  9, 0.3856085112226266  , 0.26100501235263507   , 0.2670235940022394  , 0.26177784999887876 , 0.41088210300225114 , 0.24707957099599298 , 1.0566876890006824  ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , prepared_promotion_duration_s          , Promotion start to promotion completion.                                                                           , s           ,  9, 0.528633174892295   , 0.2541452850592872    , 0.3652208470011544  , 0.3614007659998606  , 0.6654160499892896  , 0.264560663010343   , 1.0568170190017838  ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , prepared_promotion_to_benchmark_s      , Prepared promotion completion to destination benchmark start.                                                      , s           ,  9, 0.53559656310811    , 0.11263027958812222   , 0.4762235569942561  , 0.4573215190030453  , 0.6717618269904051  , 0.4435422910028137  , 0.6991127510118531  ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , prepared_handover_duration_s           , Source shutdown request to destination benchmark start.                                                            , s           ,  9, 3.2334389952197315  , 0.4409180326912577    , 3.1385449390000133  , 2.9880167160008853  , 3.371597852994455   , 2.7933141929970304  , 4.223646491998807   ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
Prepared_4T                        , destination_boot_to_ssh_s              , Destination boot start to SSH readiness in the prepared scenario.                                                  , s           ,  9, 13.572919941664118  , 1.403424155118279     , 13.836042607996205  , 12.899051166998106  , 14.690026522999688  , 11.432421744000749  , 15.30142500299553   ,                                                                                                                                                                                                                                                                                                                                    , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c, experimental run, "The experimental run is the statistical unit. Per-run values are aggregated across valid runs using arithmetic mean, sample SD (ddof=1), median, pandas linear-interpolation quartiles, minimum, and maximum."
